username,review,rating,date,app,label
Pengguna Google,"berapa kali pesan tiba-tiba batal mulu, banyak yg pilih pilih tujuanya kalau murah dikit pada ga mau. mending di gojek langsung dapet.",1,2026-03-24 05:58:22,Grab,negatif
Pengguna Google,"aplikator sangat buruk pelayanannya. grab food, saya memesan grab food dan udah nunggu lama tapi gk dapat Drive sama sekali, saya mau ngajuin pembatalan gk bisa, setelah 50 menit baru saya bisa membatalkan. maksud saya tu, kalian masih waras kan?, 50 menit itu waktu yg sangat lama dan bisa membuat orang kehilangan selera makan. padahal biasanya 30 menit gk dapat Drive langsung bisa di batalin, kok sekarang jadi 50 menit, saya sangat kecewa, makin kedepan kebijakan ini aplikasi makin bobrok.",1,2026-04-04 14:01:22,Grab,negatif
Paoji Saputra,driver gocar nya main main bokingan d ambil langsung d cencel sama drivernya kalo gax niat narik yah jangan buka aplikasinya,1,2026-03-26 21:18:59,Gojek,negatif
Pengguna Google,ad tagihan di google play yg ga masuk akal,2,2026-04-17 14:05:21,Gojek,negatif
Pengguna Google,makin ngawur sistemnya,1,2026-04-02 13:55:01,Grab,negatif
Pengguna Google,"untuk pengemudi terutama motor itu sering lawan arah tolong lah di tindak,kalo di suspend berapa hari masih lawan arah copot ajah udah mitranya BIKIN GANGGU RISIH KAYA GENG MOTOR",1,2026-04-22 10:10:28,Gojek,negatif
Pengguna Google,maps sampah. masih mending gojek klo soal maps,1,2026-04-11 15:24:45,Grab,negatif
Pengguna Google,mapsnya gajelas,1,2026-04-03 04:45:52,Grab,negatif
Pengguna Google,semakin mahal ongkosnya.,1,2026-04-05 05:47:44,Gojek,negatif
Pengguna Google,"bilangin ke driverny yg udh tua2 itu,lain kali kalo ngojek kasih penumpangnya helm,pdhl lagi hujan gerimis gk dikasih helm,udh saya tanya,katanya gk penting,padhl penting jikalau terjadi sesuatu dijalan,bikin males naik maxim kalo kayak gini, Order telah dipenuhi oleh: Kaswan dengan Motorcycle, warna hitam, nopol BG3496ADB. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.90) tuh orangnya bintang aja 4,9🤬🤬",1,2026-04-07 10:05:42,Maxim,negatif
Pengguna Google,"layanan terburuk, pesen makanan terlambat sampai 2 jam lebih",1,2026-03-17 08:03:26,Grab,negatif
Pengguna Google,"susah amat si mau pesen car disaat jam sibuk atau hujan, kami customer ga keberatan mahal yang penting mobil cepat sampai! dari pada nunggu buang' waktu mending saya ke gocar walaupun mahal ada drivernya",1,2026-04-03 12:47:27,Grab,negatif
Pengguna Google,"aplikator bapuk, di atas kapitalis ada aplikasi grab",1,2026-04-08 16:55:43,Grab,negatif
Pengguna Google,"ini gimana dah, ngasih driver mobil gk kira2 jauhnya, sekalian aja jarak 20 km kasih ke sini,",1,2026-04-11 06:09:30,Grab,negatif
Pengguna Google,susah dapet driver,1,2026-04-03 07:03:08,Gojek,negatif
Pengguna Google,Pakai hemat Driver kagak ada yang mau...percuma ada diskon..ZONK,1,2026-04-12 23:48:37,Gojek,negatif
Pengguna Google,"ini pacar saya naik grab, posisi sudah di cancel berkali kali sama grab bikenya. terus dia dapat lah 1 grab bike, pas di tanya ada helm atau enggak dijawab enggak lalu pas ditanya mantel atau enggak dijawab juga enggak. lalu teman saya inisiatif buat bantu nyari helm lah ke sekitar pas sudah dapat helm malah grab bike yang datang tadi ambil penumpang lain dan ninggalin temen saya di lokasi penjemputan. mohon ditindak lanjuti drivernya sampah",1,2026-03-15 17:12:23,Grab,negatif
Pengguna Google,aplikasi ga guna gajelas,1,2026-04-19 10:23:24,Grab,negatif
Pengguna Google,Tolong ya kalo masih jauh jatuh tempo dari tanggal 1 Mei 2026 jangan nanggih di tanggal 15 april 2026 bikin ngga nyaman aja padahal rutin di bayar tiap bulan nya.,1,2026-04-15 03:53:15,Gojek,negatif
Pengguna Google,jangan ngisi kaspro.a maxim....masuknya lama punya q ajh belum masuk masuk,2,2026-04-06 07:30:04,Maxim,negatif
Pengguna Google,"aplikasi banyak hacker, duit lenyap",1,2026-04-12 11:54:18,Grab,negatif
Pengguna Google,jangan ngisi kaspro.a maxim....masuknya lama punya q ajh belum masuk masuk,2,2026-04-06 07:30:04,Maxim,negatif
Pengguna Google,"sekarang kalo di gofood udh gk bisa dibatalin, alhasil kemaren saya pesan makanan tanpa disengaja gara-gara lcd lg trouble",1,2026-04-06 10:03:31,Gojek,negatif
Pengguna Google,"go transit sama sekali ga bisa dipake, mohon bantuannya",1,2026-04-21 01:58:59,Gojek,negatif
Pengguna Google,"ngelag banget njim, aku pakai grab aja lancar",1,2026-04-06 06:31:17,Gojek,negatif
Pengguna Google,"kenapa setiap saya mau pesan makanan melalui aplikasi ini selalu tidak bisa , muncul pemberitahuan ada data yang gagal dimuat , padahal sudah saya refresh saya udh keluar aplikasi masuk lagi tetap sama",1,2026-04-10 05:30:25,Grab,negatif
Pengguna Google,Susah banget dapet gojek pagi pagi udah nyari setengah jam tetep gk dapet dapet pafahal harus berangkat pagi karna ada tka dan tkad malah yang pas hari ujian itu gk dapet gojek jadi sering telat ke sekolah.,1,2026-04-21 23:02:54,Gojek,negatif
Pengguna Google,sangat mengganggu,1,2026-03-22 13:12:44,Grab,negatif
Pengguna Google,aplikasi tidak jelas..dan driver jrak pada jauh,1,2026-04-15 14:11:21,Maxim,negatif
Pengguna Google,bapuk makin susah aja dapet driver,1,2026-04-01 13:53:49,Gojek,negatif
Qinthar Rakha,"udah dapet drivernya lama, sekalinya dapet jauh",1,2026-03-25 22:21:06,Gojek,negatif
Pengguna Google,"1 jam lebih nungguin driver cuma ngantar makanan ga nemu2, kalau memang ga ada driver kasih option batalin tanpa harus nunggu berjam2 baru bisa di cancel.",1,2026-04-07 17:55:12,Gojek,negatif
Pengguna Google,"gojek aplikasi parah mau pesen tiket KAI engga bisa terus, mau di batalain sama aja engga bisa, sedangkan uang nya sudh masuk kacauuuuuuuu",1,2026-04-06 02:43:17,Gojek,negatif
Pengguna Google,"aplikasi tolol, login make nomor hp sendiri aja dipersulit 😂",1,2026-03-24 13:31:47,Grab,negatif
Kintan Defi,"min, tolong dong supir drivernya tegorin. yang bener aja. kalau emang gk mau ambil orderan kan bilang dari tadi. gua tungguin 1 jam malah jalan2 tapi muter2 gk jelas. kan buang2 waktu gua, udah tau bapak gua lagi sakit. gk ngotak sumpah",1,2026-03-28 06:27:32,Gojek,negatif
Pengguna Google,"makin gajelas, lama nunggu drivernya padahal di kota besar",1,2026-03-17 10:57:12,Grab,negatif
Pengguna Google,"Para driver nya sombong. Terakhir kali mesen ojol disini, gak ada yang mau nerima. Udah kaya kek nya para drivernya karena raya sekarang👎😒",1,2026-03-22 11:10:35,Grab,negatif
Pengguna Google,"woy bodoh,,kenapa dengan grab wallet kau,kenapa gak boleh di gunakan baik bayar food atau pun cars..aku sudah top up tapi nda boleh di guna. kau balekan duit ku lagi",1,2026-03-31 05:30:21,Grab,negatif
Pengguna Google,"jujur nyari driver selalu dapet cancel mulu, dari ribuan driver masa ga ada satupun yang mau ambil penumpang, aneh, untuk lainnya oke, driver doang sering ga jelas",2,2026-04-09 17:21:48,Gojek,negatif
Pengguna Google,"kecewa, pesen grab food yang nganter drivernya naik mobil udah tau jl. perkampungan susah dilewati mobil, kok bisa2nya sistemnya ngasih driver grab food yang pake mobil",2,2026-03-29 12:47:34,Grab,negatif
Pengguna Google,"aplikasi gaje gak sehebat grab,, rumit, ribet, mesti bayar tunai ga sehebat grab, ga perlu bayar tunai bs pake ovo.. klo gak terpaksa gak bakalan pake aplikasi ini.. semoga lebih ditingkatkan biar gak rumit, ribet dan pembayaran gak perlu tunai.. terima kasih",1,2026-04-16 01:07:37,Maxim,negatif
Pengguna Google,"berapa kali pesan tiba-tiba batal mulu, banyak yg pilih pilih tujuanya kalau murah dikit pada ga mau. mending di gojek langsung dapet.",1,2026-03-24 05:58:22,Grab,negatif
Pengguna Google,terlalu banyak bug ttp bnyk bug nya ngeselin tolong cepat di perbaiki,1,2026-04-10 05:33:13,Grab,negatif
Pengguna Google,mana no customer service gojek driver nya?,1,2026-03-31 08:53:28,Gojek,negatif
Pengguna Google,saya kasih bintang satu dulu. karena alamat rumah saya tidak sesuai lokasi malah yg ada alamat tetangga. padahal aplikasi lain gampang² saja. saya juga tinggal di perumahan bukan di tempat yang susah di akses kalau udh gampang milih alamatnya akan saya ubah bintangnya,1,2026-04-17 13:43:02,Grab,negatif
Pengguna Google,driver nya suka pilih2 penumpang terus suka di cancel padahal udah nunggu lama,2,2026-04-14 00:49:42,Grab,negatif
Pengguna Google,Nice,1,2026-04-14 11:15:18,Maxim,negatif
Pengguna Google,tagihan limit ovopaylater sudah lunas kenapa limit tidak ada lagi menjadi 0 padahal riwayat tagihan tidak terlambat.,1,2026-03-18 11:24:35,Grab,negatif
Pengguna Google,tidak bisa di instal,1,2026-03-30 15:44:53,Grab,negatif
Pengguna Google,"udah 4 tahun menggunakan jasa driver grab. Alhamdulillah aman ngga ada keluhan apapun. disayangkan hampir 1 bulan ini (maret 2026) saya mengeluhkan sikap driver mobil yang mematok harga sendiri, tidak sesuai dengan aplikasi. Tanggal 22 maret saya pesan grab car dengan tujuan ke stasiun, di aplikasi itu harganya Rp36.000, driver menelepon saya dari aplikasi bilang ""ini mbak mau ke stasiun ya, bisa ngga bayar saya 80.000,- kalau mbak bersedia saya akan jalan. "" mohon kebijaksanaannya Bpk/ibu🙏",1,2026-04-05 00:16:17,Grab,negatif
Pengguna Google,"jadwal selalu nd sesuai aplikasi,kadang di aplikasi jam 20:10 bakal dianterin eh malah nunggu sejam an,kadang disuru cencel sm apk ny",1,2026-03-30 13:50:35,Gojek,negatif
Pengguna Google,"gk tau gw pokoknya males aja sama grab, gw udah terlalu sering di cancel sama pengemudi karena terlalu banyak zona merah ini gimn dari pihak terkait, kesian pengemudi nya kehilangan pendapatan karena terlalu banyak zona merah terutama di wilayah bandung dan jatinangor, dan lainya, ayolah perbaiki biar sama sama enak kalau gini terus sama sama di rugikan",2,2026-03-31 13:27:36,Grab,negatif
Pengguna Google,jelek👍,1,2026-03-30 23:58:44,Grab,negatif
Pengguna Google,"3 jam nunggu driver ga ada driver mulu, error ni apk",1,2026-03-31 17:00:37,Gojek,negatif
Pengguna Google,"lama kali dpt driver, apa dah kaya driver",1,2026-03-29 12:14:31,Grab,negatif
Pengguna Google,drivernya jutek²,1,2026-04-20 13:58:30,Gojek,negatif
Pengguna Google,lama banget nunggu,1,2026-03-17 11:42:04,Grab,negatif
Pengguna Google,"ongkir mahal dapat driver yang dari jauh mulu, padahal di depan mata banyak driver pada tiduram. apalagi pesen gofod di lama2in",1,2026-04-22 05:10:40,Gojek,negatif
Pengguna Google,"lucu ya. dia punya fitur pengiriman prioritas, yg bilang bakal dpt voc jika pengiriman melwati batas waktu. jelas jelas pengiriman maks di pkl 16.20, makanan sampai pkl 16.40. komplain disistem katanya sudah sesuai. cuih",1,2026-04-13 11:28:24,Gojek,negatif
Pengguna Google,"saya sudah 3 tahun setia pakai gojek,dan baru kali ini saya sangat kecewa karena tidak ada layanan hemat lagi, dan saya sanagat butuh untuk transportasi berangkat maupun pulang sekolah, dan saya pindah ke grab karena hematnya ada terus",1,2026-04-01 07:50:56,Gojek,negatif
Pengguna Google,drivernya pada blagu ga butuh duit,1,2026-03-18 06:05:55,Grab,negatif
Pengguna Google,CACAT,1,2026-03-29 12:11:22,Gojek,negatif
Pengguna Google,"akun saya sering di tangguhkan tanpa alasan, saya biasanya ingin pesan namun biasa tiba-tiba tertangguhkan sendiri padahal saya tidak pernah membatalkan pesanan atau apapun itu.",2,2026-04-06 08:06:14,Grab,negatif
Pengguna Google,"halo grab sebenarnya aku gak mau ngasih rating bintang 1 tapi jujur melihat kamu memakai AI untuk kebutuhan aplikasi di banding ilustrator, membuat kamu kayak aplikasi murahan padahal kamu kan aplikasi yang udah mendunia banget, aku sebagai orang yang mendukung industri kreatif jujur kecewa dan sangat jijik melihat aplikasi yang sebesar Grab memilih memakai Ai, maaf ya grab kamu keliatan kayak gak modal dan menyepelekan industri kreatif, semoga ke depan nya di kurangi ya penggunaan Ai nya",1,2026-04-07 08:01:21,Gojek,negatif
Pengguna Google,grab food pake prioritas selalu terlambat,1,2026-04-12 11:23:31,Grab,negatif
Pengguna Google,khusus tanah bumbu (batulicin) driver nya stay di gacoan jdi outlet lain susah dapat driver!!!,1,2026-03-29 12:37:14,Gojek,negatif
Pengguna Google,asli bingung sm aplikasi greb ini gua lg mesen greb food woy tiba tiba akun gua d tangguhkan keluar sendiri ini gimna si aplikasi gua jd kepikiran abng ojek nya kasian d sangka orderan fiktif lg gk jlssssss,1,2026-04-19 13:58:57,Grab,negatif
Pengguna Google,terlalu mahal masa iya hari Raya tiba2 naik,1,2026-03-21 00:41:33,Grab,negatif
Pengguna Google,aplikasi tolo,1,2026-04-14 10:27:26,Gojek,negatif
Pengguna Google,"udah hampir 1 bulan, ga tau kenapa driver gojek susah banget, pdhl sudah di jwb menuju kesana dan tdk gerak. makanan jg sering cancel. payah banget, apalagi kalau urgent.",1,2026-04-06 23:16:59,Gojek,negatif
Pengguna Google,"pendiri korup, ongkos korup, aduh",1,2026-04-22 01:00:27,Gojek,negatif
Pengguna Google,makin kesini makin mahaaaall aja lu!! tapi buat drivernya potongan gila banget gedenya... kasihan driver.. masih enak zaman nadim laaahhh.... sekarang mah banyak tikus² rakusnya.,1,2026-04-05 11:19:19,Gojek,negatif
Pengguna Google,kek nya udah 2 tahun nih mode gelap gak kelar kelar 🤣,2,2026-04-09 16:18:08,Gojek,negatif
Pengguna Google,gak guna aplikasinya,1,2026-04-10 15:54:55,Gojek,negatif
Pengguna Google,SANGAT BURUK BELAKANGAN INI ???,1,2026-04-22 15:58:40,Gojek,negatif
Pengguna Google,"notifikasiny bikin lag👎, otomatis ngambil ram 300mb",1,2026-04-04 03:07:49,Grab,negatif
Pengguna Google,"ga mau lagi pake apk ini , apk busuk , orang mau mesan selalu di tolak driver dengan alasan harga dasar , ga mungkin juga kita bayar harga dasar , pasti di lebihin , dasar aplikasi rusak driver pada ga jelas , minta batal , malah pelanggan kena laporan",1,2026-04-05 10:42:38,Maxim,negatif
Pengguna Google,aplikasi yg menyiksa drivernya . udah /km nya harga fi turunin biyaya layanan di naikkan .driver dapet hikmahnya. parahhh gojekkk gojekkk . kmren saya pesen online iseng nanya ke driver saya sebagai kastamer bayar 153000 tapi driver cuma menerima 108000 parahh gojek gojekkk,1,2026-04-12 17:06:45,Gojek,negatif
Pengguna Google,parah orderan ga ada yg bisa pick up padahal mitra banyak. ini gr2 sistem berlangganan ga sih ??? tolong dong jangan zholim.,1,2026-03-22 02:29:21,Grab,negatif
Pengguna Google,kek nya udah 2 tahun nih mode gelap gak kelar kelar 🤣,2,2026-04-09 16:18:08,Gojek,negatif
Pengguna Google,"ini edan pesen jam 4 datang jam 6, 2 jam nunggu, ngga ada opsi pembatalan",2,2026-03-21 09:07:25,Grab,negatif
Pengguna Google,"Aplikasi gak guna. pesan go food, waktu persiapan 70 menit. udah nunggu lama, malah gak dapat driver. disuruh batalin pula. akhirnya pesen di aplikasi oren, ternyata lebih cepat dari estimasi. tegur dong para drivernya.",2,2026-03-29 01:53:31,Gojek,negatif
Pengguna Google,susah bet nyari driver taila,1,2026-04-03 12:18:08,Gojek,negatif
Pengguna Google,"nunggu 30 menitt ga dapet"" sekalinua dapet jaraknya jauhh nunggu 5 menit drivernya tbtb dicancel seenak jidat 😡😡😡😡",1,2026-04-01 13:31:06,Gojek,negatif
Pengguna Google,susah dpt driver,2,2026-04-01 14:01:24,Gojek,negatif
Pengguna Google,"Aplikasi paling aneh, bisa pilih makanan menu pesannya malah hilang. hadehh",1,2026-04-22 09:10:48,Grab,negatif
Pengguna Google,susah nyari driver,1,2026-04-02 16:49:44,Gojek,negatif
Pengguna Google,area wnosobo msen mknan sllu terlambat,1,2026-03-19 21:45:31,Grab,negatif
Pengguna Google,"akhir akhir ini sepertinya ada upaya grab menggelembungkan keuntungan dengan membuat perbedaan ongkos antara driver dengan pengguna grab di aplikasi ini..ini dugaan saya taktik kotor grab untuk mencari keuntungan dengan cara yang tidak wajar , saya sudah mengalaminya baru baru ini bahkan hampir terjadi keributan dengan supir grab akibat pembatalan karena harga tidak sesuai di aplikasi pengguna dengan aplikasi driver",1,2026-03-29 08:17:52,Grab,negatif
Pengguna Google,"gajelas apa2 vermuk udah kaya Mao pinjol ajee , mempersulit pengguna",1,2026-04-16 17:35:03,Grab,negatif
Mana Andi,admin transfer nya paling mahal di apk sampah ini dulu selagi apk ini masi miskin murah kapan sdh jadi smapah mahal jangan berharp u bsa bertahan dalam 10thn ke depan yh,1,2026-03-25 12:20:20,Gojek,negatif
Pengguna Google,"ga lagi lagi pake grab!!!! kapokkkkkk. order grabfood salah pilih menu, gabisa di cancel. chat driver malah balesannya jelek bgt!!! bikin kapok! pdhl saya sopan bgt chat drivernya",1,2026-03-18 05:52:30,Grab,negatif
Pengguna Google,kecewa banget sekarang dapat driver susah bgt,1,2026-03-20 11:32:05,Grab,negatif
Pengguna Google,maps sampah. masih mending gojek klo soal maps,1,2026-04-11 15:24:45,Grab,negatif
Pengguna Google,kocak,1,2026-04-17 11:21:06,Maxim,negatif
Pengguna Google,"driver lelet, seenaknya sendiri, lalu sistem bintang di costumer suka di main mainin driver biar drivernya itu itu terus karena tip",1,2026-03-29 23:20:58,Gojek,negatif
Pengguna Google,"apk autis pesen jastip diubah metode pembayaran ke ovo ada masalah pembayaran,cash ada masalah,gw sampe instal beberapa apk dimetode pembayaran gw relain isi saldo di setiap apk tetep gabisa, aneh gila",1,2026-04-22 02:21:02,Grab,negatif
Pengguna Google,"Sebagai user lama gojek saya kecewa, sekarang apa apa dibuat mahal sama gojek, ongkos kirim, dan bahkan harga makanannya. masa sekarang ongkir menyentuh 25rb dengan jarak yang ga seberapa? abis itu sekarang opsi pemilihan ongkir terbatas, di gofood misalnya, kita cuma bisa milih dua kek dipaksa, kalau pilih yang murah, nyampe makannya bisa 1,5 jam lebih, kalau mahal, mahalnya kebangetan, kebelet apaan sih gojek",1,2026-04-10 13:14:06,Gojek,negatif
Pengguna Google,banyak yg cancel drivernya,2,2026-04-05 13:48:44,Grab,negatif
Pengguna Google,"kenapa susah banget dapet driver nunggu 1 jam gak dapet dapet sampe harus di cancel. kasihan buat resto yang udah masakin makanannya, dan voucher juga hangus jadinya. padahal lokasi Deket dan strategis tetap gak dapet²",1,2026-04-05 12:43:09,Gojek,negatif
Pengguna Google,"driver lu pada manja manja, seenak jidat ngelayanin cust",1,2026-03-31 23:52:15,Gojek,negatif
Pengguna Google,tidak bisa batalkan pesanan kalo salah order,1,2026-04-09 15:48:18,Grab,negatif
Pengguna Google,"mohon dibantu ditampilan beranda saya klik go food selalu muncul , Belum ada isinya nih padahal lokasi sudah di set up benar",1,2026-03-29 10:30:54,Gojek,negatif
Pengguna Google,kenapa ya sekarang pesan gofood susah dapet driver padahal bukan pesan di jam yg sibuk sampe harus nunggu 30 menit itupun blm dpt driver juga.!!,1,2026-03-29 14:10:01,Gojek,negatif
Pengguna Google,"layanan nya makin kesini makin jelek, promo doang, driver gak ada yg ngambil",1,2026-04-03 17:15:50,Grab,negatif
Pengguna Google,MAB gojek dan gopay gak amanah pengembalian dana tidak di lakukan,1,2026-04-20 05:50:43,Gojek,negatif
Pengguna Google,"playanan dr driver2 y sih ok,tp dr segi layanan ovo payleter amat di sayangkan sy adalh pngguna setia d grab.tp enth dgn alasan apa ovo paylater sy tiba2 d nonaktfkan pdhl sy sllu byr tpt waktu..klu kya gini cerita y lbh bgus sm aplikasi sblh.msh ada kepercyaan y sm pelanggan setia.",1,2026-03-17 20:30:01,Grab,negatif
Pengguna Google,Mau masuk akun/daftar lagi pakai nomor baru ga bisa karena data diri cuma bisa dipakai 1 kali untuk 1 akun. Ini menyulitkan orang yang hp dan nomor teleponnya hilang. Bye.. uninstall gojek. Beralih ke apps sebelah👋👋👋🥱,1,2026-04-09 13:12:48,Gojek,negatif
Pengguna Google,Driver banyak yang gak bawa helm buat penumpang,2,2026-04-02 10:45:43,Grab,negatif
Pengguna Google,driver sering cancel,1,2026-04-05 12:24:18,Maxim,negatif
Pengguna Google,susah mendapatkan driver pada akhirnya pesanan makanan saya di batalkan berkali kali,1,2026-04-05 14:21:56,Grab,negatif
Muhammad aldri,"bagus aplikasinya ,tapi nyari driver lama banget padahal banyak driver yang Deket jadi emosi",2,2026-03-24 15:23:19,Gojek,negatif
Pengguna Google,"driver bisa lihat rating yg diberikan oleh customer dan juga dia bisa memberikan rating kepada customer, heh bungg.. tolong dong buat customer jg bisa lihat ratingnya yg diberikan oleh driver jgn hanya sepihak!! update itu tambahin upload foto & video untuk rating makanan gofood. minta update doang gak ada perubahan, tuh biaya jasa aplikasi buat apaan?",1,2026-04-21 14:17:52,Gojek,negatif
Pengguna Google,"kalau nyari yg harga nya murah slalu ngelag, lama, gak dapat"" sampai 30 menit gagal... giliran yg mahal cpet banget.... jadi apa gunanya di apk ada pilihan yg murah klo gak bisa di pkai",1,2026-04-16 23:47:49,Gojek,negatif
Pengguna Google,kenapa skrg pesan makanan/motor pake yg hemat lamaaaaa nya luar biasa. masa bisa 2jam lebih. padahal resto dekat. kalau emng ga mau kasih hrga murah mending hapus aja tu hemat. kasian jga masa driver yg jauh2 yg dpt orderannya.,2,2026-04-03 06:03:41,Grab,negatif
Pengguna Google,"LAMAAA BGTTTT LELEETTTT, YAAMPUN GUA GOPUD NUNGGU HAMPIR 2 JAM",1,2026-03-30 11:10:42,Gojek,negatif
Pengguna Google,mapsnya gajelas,1,2026-04-03 04:45:52,Grab,negatif
Pengguna Google,alamat nya gak ketemu ketemu,1,2026-03-31 07:04:02,Grab,negatif
Pengguna Google,nganter makanan lama,1,2026-04-20 12:43:30,Gojek,negatif
Febi Sriyanti,driver car wilayah Jatibarang suka cancel orderan katanya titik penjemputan jauh.tidak memuaskan,1,2026-03-25 17:13:33,Gojek,negatif
Pengguna Google,mode hemat tapi susah cari driver,1,2026-04-05 10:58:53,Grab,negatif
Pengguna Google,"sangat jelekkkkk ...tiap mau ajuin hanya PHP ,harus nunggu dan nunggu lg",2,2026-04-07 09:09:51,Gojek,negatif
Pengguna Google,"makin lama makin lelet, ga suka padahal saya sering menggunakan apk ini.. driver nya ramah cuma apk nya kelamaan loding..",1,2026-03-20 00:50:13,Grab,negatif
Pengguna Google,sudah nunggu lama malah di batalkan,1,2026-03-23 07:45:24,Grab,negatif
Pengguna Google,banyakan iklan,1,2026-03-28 10:07:34,Grab,negatif
Pengguna Google,Fiturnya jelek pas order sering delay dan suka double order,1,2026-03-22 16:43:02,Grab,negatif
Andi Ulfa Regina,"Baru kali ini ada aplikasi yang bikin saya mengumpat. 2x order gak adapat driver tapi harus menunggu stengah jam untuk batalkan. lalu kalo saya pesan di aplikasi lain, tiba² deiver ditemukan, pesanan saya siapa yg mau bayar????? GILA Masa sy mesti tahan lapar demi cari driver????",1,2026-03-25 11:05:54,Gojek,negatif
Pengguna Google,"2 jam nunggu makana dateng, eh otomatis di-cancel. sistem nya ga bisa beradaptasi. katanya inovasi",1,2026-03-21 12:04:21,Grab,negatif
Pengguna Google,Gila loh orderan naik prioritas aja tetap susah dpt driver,1,2026-03-29 08:33:35,Gojek,negatif
Pengguna Google,Oke,2,2026-04-17 08:17:32,Grab,negatif
Pengguna Google,"Gak profesional, kecewa... lebih bagus Gojek daripada Grab, Jalan lama, harga gk sesuai dengan jarak tempat.",1,2026-04-09 23:22:34,Grab,negatif
Pengguna Google,"kecewa lah, udah pesen berkali kali ngechat driver ngga ada yang bales liat di lokasi jalan tapi makin jauh, keterima orderan tapi yang jemput malah ngga ada respon di maps jga gitu gitu aja, kacaw",1,2026-03-29 20:35:50,Grab,negatif
Pengguna Google,"KASIH EDUKASI DRIVER NYA, KALO MAU CANCEL ATAU GA MAU AMBIL ORDERAN KARNA ARGO KECIL BILANG KE CUSTOMER NYA KONFIRMASI BAIK BAIK, KAMI KASIH TIPS KO YANG LAYAK. JANGAN DIEM GA GERAK GA ADA KONFIRMASI TUNGGU DI CANCEL SAMA CUSTOMER. ADA YANG URGENT, BAWA BAYI, BAWA ORANG TUA. EDUKASI LAGI DRIVER NYA. KASIH WAKTU KALO DIA GA GERAK GA ADA KONFIRMASI SYSTEM KALIAN YANG KASIH AUTOTEXT.",1,2026-04-03 13:14:52,Gojek,negatif
Pengguna Google,mesen mknan nya laam x bisa smpek jam 1 an nunggu ny,1,2026-04-09 08:54:45,Grab,negatif
Pengguna Google,"biaya sering naik lebih mahal, driver jauh dan bertingkah, akses melaporkan susah",1,2026-03-29 07:10:01,Gojek,negatif
Uri Tampan,"Setiap keluhan dijawab bot. Fak lah kata gua teh. Sekalinya bales pake email, no-reply. Trus komunikasinya gimana njir.",1,2026-03-27 09:30:28,Gojek,negatif
Pengguna Google,idiot lag,1,2026-03-22 05:00:18,Grab,negatif
Pengguna Google,"makin lama makin banyak yg mogok kerja drivernya, parah.. ga ada yg mau narik ambil orderan pdhl genting bgt gada transportasi.. tolong pihak aplikasi kasih upah yg layak buat para mitranya biar pada semangat kerjanya. banyak org yg butuh!",1,2026-03-30 11:23:37,Grab,negatif
Pengguna Google,mahal mahal kayak jem but tai,1,2026-04-18 13:21:43,Grab,negatif
Sandi Putra,kebiasaan kalau pakai aplikasi gojek pesen pakai gohemat susah kali dapat nya bahkan di cancel² trus percuma kalian ngadain promo hemat kalau pada nggak mau ambil,1,2026-03-24 15:15:52,Gojek,negatif
Rahmadyah Puspitaloka,Udah nunggu sejam lebih gak dapet2 driver gofood-nya. Akhirnya dibatalin. Bukan cuma sekali aja. Udh kejadian ke-3.,1,2026-03-25 12:44:22,Gojek,negatif
Pengguna Google,tolong sanksi driver kalian atas nama Ritho Herdiantho E 3731 PAY • Honda PCX160 karena membatalkan orderan saya di saat waktu penting saya,1,2026-03-22 13:51:05,Grab,negatif
Pengguna Google,"perbaiki penanganan keluhan dan permintaan tolong konsumen dengan segera itu guna live agent atau costume servis manusia kami kami konsumen manusia bukan robot, jika dari tim aplikasi saja sudah makin kacau gimana para driver tidak mau bertindak seenaknya terhadap kenyamanan konsumen, semakin brutal , merugikan n mencemarkan nama baik konsumen",1,2026-03-25 03:26:27,Grab,negatif
Pengguna Google,Nyari driver nya lama ampass,2,2026-03-17 10:12:50,Grab,negatif
Pengguna Google,"lama kali dpt driver, apa dah kaya driver",1,2026-03-29 12:14:31,Grab,negatif
Pengguna Google,"harganya hemat dan ojeknya datang tepat. masalahnya pemilihan map ribet banget, aku harus bayar 2 kali buat pulang",1,2026-04-23 08:23:57,Grab,negatif
Pengguna Google,"aplikasi dajal, driver aja lama kali",1,2026-03-17 13:47:20,Grab,negatif
Pengguna Google,"lama banget cari drivernya padahal rating ku juga bagus, trs kalo pesen gofood cari drivernya juga lama banget, udah dapet drivernya ehh sama yg punya resto tiba tiba dibatalin gitu aja harusnya kasih masukan buat para resto kalo tiba"" cancel"" aja gaada konfirmasi dikenakan sangsi biar kita para customer gak harus buang waktu",2,2026-03-30 11:57:39,Gojek,negatif
Pengguna Google,"kalau emang gak ada driver kasih kita cancel bukan malah nyuruh nunggu sejam itu pun belum tentu ada driver, karna gw sering nih driver baru ada pas dha nunggu sejam trs harus nunggu lagi makanannya siap, padahal kalau dari awal bisa cancel juga resto gak akan rugi orang makanan juga belum buat, mau untung, cs juga di komplain slowresp tidak mendengar keluhan cust dan bahkan jwb sangat tidak membantu suruh tunggu bapak dia ku suruh tunggu, buang' waktu saya sejam nunggu mikir kalau ada otak",1,2026-04-05 06:05:41,Gojek,negatif
