username,review,rating,date,app,label
Pengguna Google,terimaksih banyak...,5,2026-04-05 07:54:14,Gojek,positif
Pengguna Google,Oke Oke.sip,5,2026-04-05 07:49:40,Gojek,positif
Pengguna Google,"gojek, tolonglah dibuat cepat datang nya lagi perlu kyak gini malah booking rame",1,2026-04-05 07:40:53,Gojek,negatif
Pengguna Google,hapus program blitz,1,2026-04-05 07:37:37,Gojek,negatif
Pengguna Google,"driver ny kaya ga niat cari uangg, nyari driver kaya nyari harta karun saking susah nya. antara susah/driver milih milih wkwkwk",2,2026-04-05 07:36:52,Gojek,negatif
Pengguna Google,SISTEMNYA LOLOT BGT MESEN MAKANAN SEJAM LEBIH GA DPT DPT DRIVER,1,2026-04-05 07:35:32,Gojek,negatif
Pengguna Google,👌👌👌👌,5,2026-04-05 07:34:28,Gojek,positif
Pengguna Google,di pesan gk ada respon,1,2026-04-05 07:34:02,Gojek,negatif
Pengguna Google,"saya mau protes. saya sudah bermain pawsome catch 2 kali dapet bonus win skornya 650, kenapa 200 gopay coinnya tidak masuk?. saya sudah cross-check berkali kali tapi ternyata gopay coinnya memang tidak masuk",1,2026-04-05 07:22:44,Gojek,negatif
Pengguna Google,Fast Respon,5,2026-04-05 07:17:43,Gojek,positif
Pengguna Google,jelek banget,1,2026-04-05 07:05:15,Gojek,negatif
Pengguna Google,"padhl ga dh pecet cancel eh ga ke cancel, sengaja apa gmn nih",1,2026-04-05 07:04:53,Gojek,negatif
Pengguna Google,selalu lama kalau mencari driver,1,2026-04-05 07:01:38,Gojek,negatif
Pengguna Google,"makin lama bukannya makin merakyat malah makin menguras lho GOJEK ini. terutama, menu harga di GOFOOD terlalu sadis padahal diresto harganya ngga sesadis itu & para driver pun juga ngga dibayar sebanyak itu.",2,2026-04-05 06:50:38,Gojek,negatif
Pengguna Google,"Bertahun2 pake aplikasi ini hal paling menyebalkan yg gprnh di benerin sm aplikasinya itu soal chat, knp sllu centang 1 klw lg urgent ad ap2 dikbrin susah drivernya yg bkin kita cekcok sm driver, tlong dong jgn rating doang bagus tp ampas sistemnya",1,2026-04-05 06:38:57,Gojek,negatif
Pengguna Google,gojek mantap,5,2026-04-05 06:35:13,Gojek,positif
Pengguna Google,kenapa gojek makin jelek. gofood maps nya ga gerak gerak. 1 menit lagi tapi posisi driver ga ada di maps. infonya 1 menit lagi tapi udh 45 menitbga nyampe nyampe.,1,2026-04-05 06:28:39,Gojek,negatif
Pengguna Google,"Sering telat, bobrok banget",1,2026-04-05 06:12:50,Gojek,negatif
Pengguna Google,sekarang kok loading nya lama bnget padahal jaringan hp bagus,1,2026-04-05 06:07:46,Gojek,negatif
Pengguna Google,"kalau emang gak ada driver kasih kita cancel bukan malah nyuruh nunggu sejam itu pun belum tentu ada driver, karna gw sering nih driver baru ada pas dha nunggu sejam trs harus nunggu lagi makanannya siap, padahal kalau dari awal bisa cancel juga resto gak akan rugi orang makanan juga belum buat, mau untung, cs juga di komplain slowresp tidak mendengar keluhan cust dan bahkan jwb sangat tidak membantu suruh tunggu bapak dia ku suruh tunggu, buang' waktu saya sejam nunggu mikir kalau ada otak",1,2026-04-05 06:05:41,Gojek,negatif
Pengguna Google,"sangat baik, cuma kenapa internet hilang2 terus",5,2026-04-05 05:56:31,Gojek,positif
Pengguna Google,kok di manja malah makin jadi..promonya malah sama sekali GK ada lagi di aku,1,2026-04-05 05:53:30,Gojek,negatif
Pengguna Google,semakin mahal ongkosnya.,1,2026-04-05 05:47:44,Gojek,negatif
Pengguna Google,"apk dan cs nya sama-sama ga bisa diandelin. Gua nunggu driver selama satu jam, padahal dari posisi driver ke titik jemput cuma 8 menit. Dan setelah gua nunggu slama hampir satu jam, pesanan gua dicancel. Ngerugiin orang bgt",1,2026-04-05 05:29:45,Gojek,negatif
Pengguna Google,"driver lu jagoan semua ya,dh tau salah tp ngotot",1,2026-04-05 05:04:43,Gojek,negatif
Pengguna Google,"banyak mitra yang melakukan vandalisme dijalan raya, tolong ditindak tegas mitra yang buruk.",1,2026-04-05 05:04:00,Gojek,negatif
Pengguna Google,"uda beberapa hari ini digofood ga ada promo sama sekali, semuanya ga ada, gocar goride semua mahal juga",1,2026-04-05 04:54:07,Gojek,negatif
Pengguna Google,good drive with gojek id,5,2026-04-05 04:32:58,Gojek,positif
Pengguna Google,bulat bulet,2,2026-04-05 04:26:54,Gojek,negatif
Pengguna Google,langanan❤,5,2026-04-05 04:25:32,Gojek,positif
Pengguna Google,"ngga bakal pakai gojek lagi, 1 jam nyari driver ngga ada yg nerima dan sekali ada yg nerima langsung di cancel, karna itu hampir ketinggalan bis, kalo cuaca mendung goride dan gocar pada ngga mau ambil order mending suruh keluar aja dari pihak gojek, customer buru2 dan butuh eh drivernya seenak jidat cancel",2,2026-04-05 04:24:53,Gojek,negatif
Pengguna Google,semua cs nya tidak sopan,1,2026-04-05 04:17:46,Gojek,negatif
Pengguna Google,nice drive,5,2026-04-05 04:10:17,Gojek,positif
Pengguna Google,"aplikasi tidak bisa membantu, sy download gopay plus selalu ditolak trus",1,2026-04-05 04:08:33,Gojek,negatif
Pengguna Google,coba dong sambungin ke ovo juga biar kalo saldo gopay hbis kan bisa pake ovo,5,2026-04-05 04:03:28,Gojek,positif
Pengguna Google,topppo,5,2026-04-05 04:03:05,Gojek,positif
Pengguna Google,goodddd,5,2026-04-05 03:51:58,Gojek,positif
Pengguna Google,suka sekali,5,2026-04-05 03:51:05,Gojek,positif
Pengguna Google,sangat membantu dalam aktivitas sehari-hari,5,2026-04-05 03:44:33,Gojek,positif
Pengguna Google,apaan internetmu mati pas otp gmail terus otp wa pake apa? ga pake internet,1,2026-04-05 03:39:46,Gojek,negatif
Pengguna Google,mantab cepat,5,2026-04-05 03:38:27,Gojek,positif
Pengguna Google,biaya penanganan.. semakin lama semakin mahal,3,2026-04-05 03:37:51,Gojek,netral
Pengguna Google,"keren, terima kasih",5,2026-04-05 03:32:02,Gojek,positif
Pengguna Google,"dituduh penyalahgunaan promo, kita ini tinggal beli dan pakai promo aja, tapi kalian semena mena bekuin akun orang. yang bikin tombol kan kalian, sesuai prosedur kalian, tapi kita yang disalahkan. ga bakal saya pakai aplikasi ini, padahal saya sering beli pakai gofood dan langganan gojek plus, tapi kalian gak tau terimakasih sama customer. pelayanan buruk, cs buruk.",1,2026-04-05 03:31:52,Gojek,negatif
Pengguna Google,semoga ga susah cari driver,5,2026-04-05 03:31:51,Gojek,positif
Pengguna Google,untuk saat ini oke pemakaian aplikasinya,5,2026-04-05 03:29:32,Gojek,positif
Pengguna Google,"Saya pesan Mi aceh di sebuah resto, tapi yang datang ifumie dengan pengantaran prioritas dan terlambat. Nah muncullah notifikasi bahwasannya bakal dapat voucher atas keterlambatannya, tapi tidak ada voucher tersebut setelah saya cari. Komplain lah saya dan kasih bukti juga, tetapi dari pihak cs nya malah bilang tepat waktu. Selanjutnya saya komplain tentang menu yang salah, eh dibilangnya malah sesuai. Bukan bermaksud apa², saya udah bayar untuk gojek plus dan memilih prioritas",1,2026-04-05 03:11:13,Gojek,negatif
Pengguna Google,"Gojeg tak mampu mendeteksi alamat gang, jalan sempit , jadi kalau kita mau kirim barang yg muncul alamat jln besar",2,2026-04-05 03:00:04,Gojek,negatif
Pengguna Google,Bagus. Baik.,5,2026-04-05 02:55:10,Gojek,positif
Pengguna Google,"driver lo penipu, bilangnya ga ketemu titik udah disamperin malah malak, habis itu bilangnya aplikasi ga bisa dipake sampe senin karna pengiriman barang tidak bisa diselesaikan, pas gw tf malah pengiriman selesai.",1,2026-04-05 02:53:26,Gojek,negatif
Pengguna Google,menyenangkan. makasih,5,2026-04-05 02:48:23,Gojek,positif
Pengguna Google,apk perjalanan terbaik👍,5,2026-04-05 02:29:23,Gojek,positif
Pengguna Google,Aplikasi yang bagus,5,2026-04-05 02:24:23,Gojek,positif
Pengguna Google,Joss..memudahkan,5,2026-04-05 02:15:19,Gojek,positif
Pengguna Google,sangat kecewa dengan aplikasi dan Mitra GO-JEK.,1,2026-04-05 01:53:20,Gojek,negatif
Pengguna Google,"biasa aja,",2,2026-04-05 01:46:20,Gojek,negatif
Pengguna Google,aplikasi lelet.. gambar GK muncul.. mau pesan gofood GK ada gambarnya sama sekali..,1,2026-04-05 01:44:59,Gojek,negatif
Pengguna Google,mudah bangett,5,2026-04-05 01:41:53,Gojek,positif
Pengguna Google,bintang lima,5,2026-04-05 01:13:18,Gojek,positif
Pengguna Google,bagus oke,5,2026-04-05 01:11:47,Gojek,positif
Pengguna Google,sangar bermanfaat guys buat pakai aplikasi ini karena lebih mudah dan murah,5,2026-04-05 00:58:06,Gojek,positif
Pengguna Google,pelayanan bagus dan ramah,5,2026-04-05 00:54:02,Gojek,positif
Pengguna Google,memberikan kemudahan dalam tansaksi,5,2026-04-05 00:47:19,Gojek,positif
Pengguna Google,TERBAIKK,5,2026-04-05 00:44:17,Gojek,positif
Pengguna Google,Sang Penyelamat,5,2026-04-05 00:38:11,Gojek,positif
Pengguna Google,mudah2n Gojek bangkrut,1,2026-04-05 00:25:24,Gojek,negatif
Pengguna Google,bagus... penjemputan cepat..,5,2026-04-05 00:09:43,Gojek,positif
Pengguna Google,sangat bagus dan membantu,5,2026-04-04 23:59:34,Gojek,positif
Pengguna Google,yang paling murah,5,2026-04-04 23:40:50,Gojek,positif
Pengguna Google,mati kelaparan nunggu makanan via gofood mana gak tau hub cs harus bagaimana.,1,2026-04-04 22:58:22,Gojek,negatif
Pengguna Google,mantap jayaa,5,2026-04-04 22:57:36,Gojek,positif
Pengguna Google,klu cuma bikin kastamer nunggu lama mending hapus aplikasi ini,1,2026-04-04 21:53:51,Gojek,negatif
Pengguna Google,bagus dan nyaman,5,2026-04-04 20:41:16,Gojek,positif
Pengguna Google,setelah di download knp hp saya langsung down ya. di hapus aplikasi nya lancar jaya. koq bisa seperti ini gojek,5,2026-04-04 19:10:06,Gojek,positif
Pengguna Google,"gofood nya bermasalah,udah pesan makanan,udah nunggu 1 jam an ehh tiba tiba dibatalin sama sistemnya,eror x,bintang 1 broooh,tolong di perbaiki laa,kalok emang ga bisa yaudaa ga bisa gitu,ini udah nunggu lama lamaa kan",1,2026-04-04 18:58:53,Gojek,negatif
Pengguna Google,aplikasi ini tidak mau nolong hati hati kepada bapak ibu jangan pernah pakai aplikasi inib,1,2026-04-04 18:26:03,Gojek,negatif
Pengguna Google,gak banyak membantu...,1,2026-04-04 18:07:29,Gojek,negatif
Pengguna Google,oke punya,5,2026-04-04 17:56:57,Gojek,positif
Pengguna Google,"Aplikasi ini makin lama makin nyusahin. Gara gara kebijakanmu yg gajelas bikin promo gajelas yg motong dari uang driver akhirnya banyak driver ogah ambil orderan , dan cust susah dapat driver. Kebangetan !!. Dikaji lagi deh tu kebijakan tarif nya , ini aplikasi mau mempermudah apa nyusahin ?",1,2026-04-04 17:40:06,Gojek,negatif
Pengguna Google,sangat membantu banget,5,2026-04-04 17:27:35,Gojek,positif
Pengguna Google,tolong kalo sudah lewat 30 menit tanpa dapat driver otomatis batalkan orderan gofood jangan biarkan kami customer menunggu lama tanpa kepastian dan kelaparan,1,2026-04-04 16:54:26,Gojek,negatif
Pengguna Google,"bagus tapi tolong buat apk gojek nya kalau nyari driver menit nya jangan lama"" karena orang juga punya urusan pribadi buat apa lama"" ujung"" nya ke cancel juga kalau gaada driver",3,2026-04-04 16:54:17,Gojek,netral
Pengguna Google,"muak banget sama aplikasi ini,udah pakai layanan express tapi lama banget dapet drivernya, gabisa batalin pesanan tapi malah disuruh nunggu 30 menit lebih, kalau ada kendala disuruh pakai bantuan chat tapi cuma muter-muter doang pembahasannya, mending pakai aplikasi sebelah",1,2026-04-04 16:47:57,Gojek,negatif
Pengguna Google,"jelek banget, nunggu 3 jam lebih driver gofood ga dapat dapat. mana orang lapar lagi",1,2026-04-04 16:47:28,Gojek,negatif
Pengguna Google,"jelek ga ada solusi, udah nunggu 2 jam udah mau di anter malah di cancel dri sistem udah tau orang lapar, cs ga ada solusi, gausah make gojek lagi",1,2026-04-04 16:41:01,Gojek,negatif
Pengguna Google,gofood cari driver lama 1 jam pengambilan makin jauh yg deket ada padahal,1,2026-04-04 16:33:35,Gojek,negatif
Pengguna Google,update teruss,1,2026-04-04 16:24:35,Gojek,negatif
Pengguna Google,"keamanan kurang, pengaduan barang tertinggal call centre hanya menggunakan robot. sampe skrg hp sya yg tertinggal di gocar Tdk di kembalikan oleh driver",1,2026-04-04 16:15:11,Gojek,negatif
Pengguna Google,"sangat membantu bagi saya yang ke mana-mana sendiri, harganya cukup terjangkau",5,2026-04-04 16:04:39,Gojek,positif
Pengguna Google,"Sopir nya pada belagu, pada ga punya sopan santun, nunggu blm smpe 10 menit dicancel, agak jauh dikit jemput nya, ga mau ambil, suka kebut kebutan, suka marah marah, mobil bau rokok, ga punya etika. Ajarin etika dong sopir sopir lo. Jgn cuma nyari untung doang lo.",1,2026-04-04 16:01:43,Gojek,negatif
Pengguna Google,"segini dulu, jelek soalnya",1,2026-04-04 16:00:08,Gojek,negatif
Pengguna Google,parah nunggu lama d chat gk d respon driver tiba2 gk mau jemput parah2,1,2026-04-04 15:57:15,Gojek,negatif
Pengguna Google,woii adain pembayaran via danaa!!!! oiya lupa ongkirnya juga murahinnn!!!,1,2026-04-04 15:46:03,Gojek,negatif
Pengguna Google,"hmmm sekarang udah lebih stabil tapi belum ada penjelasan beda perdetik waktu itu malah naik 1800 tiap kali ubah order. ya kali naik keadaan sama cuaca tambah parah berkali kali dalam kurun waktu 30 detikan, jadi waktu itu gk jadi.",4,2026-04-04 15:36:22,Gojek,positif
Pengguna Google,"terimakasih Gofood, Go-Jek",5,2026-04-04 15:35:56,Gojek,positif
Pengguna Google,gojek oklah,5,2026-04-04 15:27:15,Gojek,positif
Pengguna Google,"settt susah bgt nyari driver, padahal bersliweran di sekitar, ngehe lahh buang buangin waktu, mending di apk sebelah sekarang pdhl dari dulu pakenya gojek",1,2026-04-04 15:27:12,Gojek,negatif
Pengguna Google,"mudah, murah dan aman",5,2026-04-04 15:18:51,Gojek,positif
Pengguna Google,"kenapa setiap aku pesan makanan di Gofood itu selalu di arahin ke kota? padahal rumahku kabupaten. mana di tulisannya jaraknya 2-3 Kilometer an, tapi pas di chek out malah 23 Kilometer. kasihan ke ojolnya harus jalan sejauh itu. perbaiki lah, padahal aku aktifin lokasi sama dah kasih lokasi rumahku malah di arahin ke kota.",1,2026-04-04 15:18:32,Gojek,negatif
Pengguna Google,penolong disaat kepepet,5,2026-04-04 15:07:20,Gojek,positif
Pengguna Google,"aman, nyaman dalam perjalanan",5,2026-04-04 15:01:31,Gojek,positif
Pengguna Google,salam satu aspal,5,2026-04-04 14:58:58,Gojek,positif
Pengguna Google,Subhaanalloh.. Hari ini sungguh mengecewakan. Sebenarnya ini sudah bbrp kali sy alami. Energi sy sudah habis mau cerita. Udahlah. Rating 1 aja. Capek banget,1,2026-04-04 14:58:35,Gojek,negatif
Pengguna Google,Suka dr dlu sm aplikasi ini,5,2026-04-04 14:46:37,Gojek,positif
Pengguna Google,"yg bnr aj lh, saya udh masukin 2nomor yang berbeda (itu nomor saya), tp malah masuk akun org, gmn ceritanya cb (gmail jg punya saya), tp tiba² beda gmail. jd gmn saya mau buat akun?, pake akun org lain? saya pesennya?",2,2026-04-04 14:43:42,Gojek,negatif
Pengguna Google,"lelet banget gofood nunggu sejam bru bisa cancel, buang buang waktu",1,2026-04-04 14:42:35,Gojek,negatif
Pengguna Google,driver lu kemana?? pada tewas kah??,3,2026-04-04 14:42:32,Gojek,netral
Pengguna Google,sangat membantu Terima kasih,5,2026-04-04 14:41:06,Gojek,positif
Pengguna Google,"Mengecewakan, kalau tidak bisa diperbaiki saya pertimbangkan UN install, pindah ke apk lain.",1,2026-04-04 14:30:53,Gojek,negatif
Pengguna Google,lama dapet driver gofood,1,2026-04-04 14:29:03,Gojek,negatif
Pengguna Google,"Saya cukup kecewa sebagai user yang baru kembali menggunakan Gojek . Hari ini Saya menggunakan fitur beli barang di apk Gojek , Namun Saya tidak dapat driver untuk membelikan barang . Awalnya harga yang tertera normal , kisaran harga juga sesuai seperti yang saya cantumkan. Namun setelah beberapa saat , setelah mencari driver ke dua kalinya , Harga yang saya cantumkan jadi 3 kali lipat . Alhasil setelah barangnya datang , Saya harus membayar dengan harga diluar nalar tsb.:) 💔",3,2026-04-04 14:20:52,Gojek,netral
Pengguna Google,"top up gopay duit gak masuk, complain gak ada follow up, emang gampang cari duit?",1,2026-04-04 14:16:41,Gojek,negatif
Pengguna Google,"Baru nyoba pesan gak dapat driver ini bagaimana??? Tolong di tingkatkan driver nya,emang pada sibuk kah??🙏🙏🙏",3,2026-04-04 14:16:09,Gojek,netral
Pengguna Google,2026 cari driver go food makin syuliit!!!,2,2026-04-04 14:11:44,Gojek,negatif
Pengguna Google,"gak jelas nih gofood 3 kali order pske harga ongkir mahal tetep gak dapet driver , nungguin kalian pesan makan keburu asam lambung naik bangke emang",1,2026-04-04 14:08:43,Gojek,negatif
Pengguna Google,aplikasi jelek programnya jg jelek.....,1,2026-04-04 14:07:14,Gojek,negatif
Pengguna Google,sudah 5 kali pesan gofood. selama 2 jam an tapi nda ada yg ambil oleh drivernya. saya kecewa berat,1,2026-04-04 14:05:52,Gojek,negatif
Pengguna Google,"sistem kapitalis yang tidak masuk akal,membuat aplikator mengkambing hitamkan driver. Kalau punya hati,lebih baik perbaiki bukan mencaci",1,2026-04-04 14:00:13,Gojek,negatif
Pengguna Google,"pesan makanan lewat gofood. pakai pengiriman express yang dijamin tepat waktu, udah nunggu sejam lebih. ternyata dibatalin sepihak sama gojek nya. padahal di chatbot pilih lanjutkan pembelian berkali2, bersabar menunggu. ternyata direspon sama gojek dengan status ""diBATAL-in"" oleh gojek nya sueddiihhh nya perut ku, meronta-ronta",1,2026-04-04 13:41:47,Gojek,negatif
Pengguna Google,pokoknya makasi banyak untuk gojek,5,2026-04-04 13:38:16,Gojek,positif
Pengguna Google,Jooss pokok nya,5,2026-04-04 13:36:27,Gojek,positif
Pengguna Google,"pelayanan pencarian driver sangat buruk , bisa sampe hampir 1 jam ga dapet² gilaaa, mending pindah ke sebelah sih ini lelet bener",1,2026-04-04 13:33:20,Gojek,negatif
Pengguna Google,aplikasinya jelek merugikan penggun dan driver jgn di dunlon ya ntr hapi di haiker,1,2026-04-04 13:19:25,Gojek,negatif
Pengguna Google,"untuk gocar nya knapa ya kalo sekiranya ga ada niat buat narik aplikasinya ga di matiin aja , bikin php orang sama buang buang waktu aja 3x pesan dapet ga di batalin langsung, giliran udah lama nunggu baru ngebatalin jemputan aneh , tolong dong yg gitu gitu di benahin lagi , inget waktu adalah uang dan hargai customer jangan sampe bikin kesel customer . .",2,2026-04-04 13:18:10,Gojek,negatif
Pengguna Google,thank aman berkendaranya,5,2026-04-04 13:17:29,Gojek,positif
Pengguna Google,"jadi susah cari driver, dapet nya jauh jauh mulu",1,2026-04-04 13:14:46,Gojek,negatif
Pengguna Google,nunggu drivernya lama bgttt ada kali sejaman hadehhh,1,2026-04-04 13:09:11,Gojek,negatif
Pengguna Google,masa nunggu sampe satu jam masih gk sampe² yang bnr dong seleksi orang jadi driver,1,2026-04-04 13:09:05,Gojek,negatif
Pengguna Google,mantp,5,2026-04-04 13:05:14,Gojek,positif
Pengguna Google,ini kenapa map nya nge bug lokasi di map udh bener tapi tulisan lok nya salah,3,2026-04-04 12:52:45,Gojek,netral
Pengguna Google,"Mudah,,Cepat",5,2026-04-04 12:52:16,Gojek,positif
Pengguna Google,ongkir gofood mahal banget🥲🥲,3,2026-04-04 12:51:40,Gojek,netral
Pengguna Google,"makin ke sini makin lemot, pengen liar riwayat aje muter muluuu",2,2026-04-04 12:50:38,Gojek,negatif
Pengguna Google,ngsih driver jng yg jauh kasian penumpang dan drivernya,2,2026-04-04 12:46:13,Gojek,negatif
Pengguna Google,ngelunjak,1,2026-04-04 12:37:51,Gojek,negatif
Pengguna Google,lelet cari orderan kalau sekarang mah,3,2026-04-04 12:37:38,Gojek,netral
Pengguna Google,driver gofood lu pada males semua,1,2026-04-04 12:32:47,Gojek,negatif
Pengguna Google,kendaraan banyak gak mau ambil padahal jarak cuma.3km ongkos 20k pada gk mau ambil pihak gojeg kurang bagus ke pelanggan yah,1,2026-04-04 12:31:42,Gojek,negatif
Pengguna Google,"susah dapat driver kalau memang sdh ga mau kerja lagi nanti kita buat aplikasi lokal saja, alasannya jam sibuk pdhl sdh jam 23.00 dan saya melihat ada driver yg dilokasi. untuk beli gofood jg susah mau dibatalkan sdh buang waktu",1,2026-04-04 12:30:18,Gojek,negatif
Pengguna Google,drivernya pilih². tidak mau jarak dekat. cari driver 10 menit tdk ada yg mau ambil,1,2026-04-04 12:29:35,Gojek,negatif
Pengguna Google,mantep,5,2026-04-04 12:28:03,Gojek,positif
Pengguna Google,sebenarnya mah ongkir nya mahal banget di bandingkan harga beli nya,2,2026-04-04 12:12:26,Gojek,negatif
Pengguna Google,"tolong buat driver yg udah tua"" di berhenti kan kasian masih byk yg mudah"" gesit",5,2026-04-04 12:07:40,Gojek,positif
Pengguna Google,"biaya2 di gofood udh ga masuk akal! jasa antarnya dekat masih wajar, tp bayangkan, beli makanan 30rb, kena biaya jasa ga jelas 25rb. orang gila mana yg mau order?",1,2026-04-04 12:03:41,Gojek,negatif
Pengguna Google,"heran, gw yg gak di respon driver tp justru tarifnya makin di naikkin terus setiap mau order ulang. kocakkk",1,2026-04-04 11:55:12,Gojek,negatif
Pengguna Google,"saya pesan gofood dari jam 18.00 baru dapet driver jam 18.51 ,sudah saya chat ke Cs nya buat batalin malah muter"" gak jelas penjelasanya .. lamaaaa dapat drivernya !!!!!",1,2026-04-04 11:54:07,Gojek,negatif
Pengguna Google,sehat2 ya pak,5,2026-04-04 11:52:44,Gojek,positif
Pengguna Google,sejauh ini cukup bagus dan membantu👍🏻,4,2026-04-04 11:50:54,Gojek,positif
Pengguna Google,"akun baru tiba-tiba di blokir karna katanya ngelakuin pelanggaran, di pake juga belom",1,2026-04-04 11:50:43,Gojek,negatif
Pengguna Google,"bagus,cuma kadang ngelag,amanah jugaa",4,2026-04-04 11:35:33,Gojek,positif
Pengguna Google,penggunaaan mudah cepat dan menyenangkan,5,2026-04-04 11:32:04,Gojek,positif
Pengguna Google,Suka sekali,5,2026-04-04 11:25:42,Gojek,positif
Pengguna Google,"ongkos terlalu mahal, padahal sudah berlangganan gojek plus",1,2026-04-04 11:22:10,Gojek,negatif
Pengguna Google,membantu bgt,5,2026-04-04 11:15:38,Gojek,positif
Pengguna Google,aplikasi bego lemot responya ga ada gafaham dah gimana ini sistemnya,1,2026-04-04 11:13:44,Gojek,negatif
Pengguna Google,adakan pembayaran via dana pls 🙏,4,2026-04-04 11:12:29,Gojek,positif
Pengguna Google,"Gue belakangan asli kesel banget, kalo pilih mitra yang emang niat kerja gitu loh. Sering banget udah dapet driver tapi driver gak jalan terus dengan seribu alesan gak bisa ambil orderan, ujung-ujungnya minta cancel. Padahal menurut gue tarif juga sesuai bahkan gue kalo bayar itu gue lebihin bisa sampe 2x lipat, dievaluasi lagi mitra mintranya yang memang sering di cancel atau mengcancel customer. Merugikan customer banget, gue pake GRAB langsung dijemput tanpa BaBiBu",1,2026-04-04 11:02:04,Gojek,negatif
Pengguna Google,"driver nya gak jelas, suka sengaja menjauh dari titik",2,2026-04-04 11:00:26,Gojek,negatif
Pengguna Google,"Pesanan Go food sering telat, CS bisanya Maaf doang",1,2026-04-04 10:57:27,Gojek,negatif
Pengguna Google,sangat membatu di saat di butuh kan hingga semua beres,5,2026-04-04 10:50:08,Gojek,positif
Pengguna Google,"setiap kali pesen gocar, gocar tidak bergerak dan sopir di telpon tidak bisa di hubungin tolong di perbaiki lagi",2,2026-04-04 10:43:46,Gojek,negatif
Pengguna Google,jadi aplikasi sampah ga guna..nunggu driver lama...makanya jgn orientasi cari untung aja...,1,2026-04-04 10:30:47,Gojek,negatif
Pengguna Google,ok mantap,5,2026-04-04 10:28:18,Gojek,positif
Pengguna Google,"Susah cari gocar, sudah dapetpun sampe nunggu 2 jam. Cari yang lain masih nunggu lama, terpaksa di cancel dan naik taxi aja.",2,2026-04-04 10:26:42,Gojek,negatif
Pengguna Google,Desain aplikasinya mantap dan layanannya memuaskan 👍,5,2026-04-04 10:24:16,Gojek,positif
Pengguna Google,tolong perbaiki map delay,3,2026-04-04 10:09:53,Gojek,netral
Pengguna Google,hebat,5,2026-04-04 10:04:51,Gojek,positif
Pengguna Google,ADS,1,2026-04-04 09:54:30,Gojek,negatif
Pengguna Google,samgat puas,5,2026-04-04 09:50:59,Gojek,positif
Pengguna Google,bagussss,5,2026-04-04 09:35:26,Gojek,positif
Pengguna Google,"susah cari driver, driver bisa cancel seenaknya",1,2026-04-04 09:32:35,Gojek,negatif
Pengguna Google,tiap pesan gocar selalu lama dapatnya lalu diterima tapi tidak jalan-jalan. kecewa bgt !!!,1,2026-04-04 09:23:01,Gojek,negatif
Pengguna Google,bagusss,5,2026-04-04 09:21:39,Gojek,positif
Pengguna Google,"Please, Gojek, adain FITUR 'Jangan ajak ngobrol'. Soalnya kadang capek ngeladenin driver yg sering curhat. Malah pernah juga dicurhatin masalah selingkuhannya. Masalahnya aku tuh ga enakan kalo mau cuek tuh. Please, lah, yg ini butuh banget. Apalagi kalo pas lagi capek di jalan. Males ngobrol bawaannya.",5,2026-04-04 09:03:13,Gojek,positif
Pengguna Google,"kenapa kok jalan yang pendek gabisa rusak apa gimana apk ini tolong diperbaiki ya, sampah banget padahal cuma deket suruh pastikan jarak jangan tolol deh klo buat apk ya sebagai pengguna ya menyesuaikan jarak dia mau kemana kenapa kok malah gabisa suruh pastikan jarak dan gabisa dilanjutkan pilihan saya TERUNTUK DEVELOPER TOLONG DIBENAHI APK NYA JANGAN ASAL MAIN PASTIKAN LOKASI LAGI DAN GABISA MILIH YANG UDAH KITA CANTUMKAN PADAHAL DARI PENGGUNA SUDAH MEMASUKKAN JARAK YANG MAU DI TEMPUH.",1,2026-04-04 08:52:35,Gojek,negatif
Pengguna Google,yeeyy kenyangggg,5,2026-04-04 08:50:57,Gojek,positif
Pengguna Google,driver nya baik,5,2026-04-04 08:48:14,Gojek,positif
Pengguna Google,aplikasi aneh bin ajaib. kasih rating 1 saja,1,2026-04-04 08:42:11,Gojek,negatif
Pengguna Google,Mantab dan lancar,5,2026-04-04 08:40:57,Gojek,positif
Pengguna Google,"mantap, semoga Istiqomah",5,2026-04-04 08:37:22,Gojek,positif
Pengguna Google,Makin kesini makin susah dapat driver,1,2026-04-04 08:31:03,Gojek,negatif
Pengguna Google,bagus banget..cepet sampai nya,5,2026-04-04 08:28:26,Gojek,positif
Pengguna Google,kenapa siih driver mobil itu selalu cancel kalau order hujan2. emang ga niat banget kerja.,1,2026-04-04 08:19:29,Gojek,negatif
Pengguna Google,"kenapa jadi kaya gini yaa gojek? lemot, belum lagi lama dapat drivernya, udah milih harga biasa jga tetep lama dapat drivernya. ada masalah apa ya?",3,2026-04-04 08:15:31,Gojek,netral
Pengguna Google,saya kecewa dengan gojek uang saya di bawa pergi katanya mau di tukarkan tapi sampai saat ini ridaki kembali,5,2026-04-04 08:08:49,Gojek,positif
Pengguna Google,"kesalahan pada orderan dan respon lama, minta foto makanan yg diorder, tapi respon lama. yaa sudah dikasih ke orang makanan yg ga sesuai orderan. keburu basi, uninstal dahh ga rekom",1,2026-04-04 08:05:53,Gojek,negatif
Pengguna Google,anjay,5,2026-04-04 07:58:13,Gojek,positif
Pengguna Google,admin nya sampah,1,2026-04-04 07:57:52,Gojek,negatif
Pengguna Google,setiap nyari gosend sering dicancel...,1,2026-04-04 07:57:23,Gojek,negatif
